datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-10-04 17:06:42.508350,"(-0.0875941663980484, 0.6186045408248901, 1.3928372859954834)","(-0.03013058751821518, 0.4996863901615143, 1.3555357456207275)","(-0.03206691890954971, 0.418427437543869, 1.3519965410232544)","(-0.03811328858137131, 0.1632789820432663, 1.332541823387146)","(-0.046785131096839905, -0.1960904747247696, 1.2928602695465088)","(0.0705166757106781, 0.3542787730693817, 1.2448465824127197)","(-0.18817593157291412, 0.31626155972480774, 1.4052284955978394)","(0.012124484404921532, -0.18559058010578156, 1.2160062789916992)","(-0.10275037586688995, -0.19489730894565582, 1.2928802967071533)","(0.10673648118972778, 0.13158343732357025, 1.1630436182022095)","(-0.003179418621584773, -0.03398675471544266, 1.0445533990859985)","(-0.03306785970926285, -0.08653086423873901, 1.0180954933166504)","(-0.07234495878219604, -0.13728854060173035, 0.9973914623260498)","(-0.008240683935582638, -0.1302458941936493, 1.0677499771118164)","(-0.193034365773201, 0.08282671123743057, 1.3718888759613037)","(-0.225256085395813, -0.1299951821565628, 1.2830008268356323)","(-0.23863627016544342, -0.2256798893213272, 1.248162031173706)","(-0.24985173344612122, -0.3010355234146118, 1.2229973077774048)","(-0.26468726992607117, -0.21746790409088135, 1.2807000875473022)","(0.10738329589366913, -0.5263597369194031, 1.162412166595459)","(0.22713187336921692, -0.9595506191253662, 1.1364363431930542)","(0.18309801816940308, -0.9898885488510132, 1.0196911096572876)","(-0.16203242540359497, -0.5333473682403564, 1.1706209182739258)","(-0.23986482620239258, -0.9659814834594727, 1.0551369190216064)","(-0.2948704659938812, -0.9667435884475708, 0.9387264847755432)"
2022-10-04 17:06:42.545283,"(-0.13556736707687378, 0.628193199634552, 1.3732961416244507)","(-0.0775681734085083, 0.5152742862701416, 1.334436297416687)","(-0.0794965922832489, 0.4329143464565277, 1.3301407098770142)","(-0.0851568877696991, 0.1739499419927597, 1.3086148500442505)","(-0.09265073388814926, -0.191697895526886, 1.2661057710647583)","(0.016553690657019615, 0.36325135827064514, 1.2178552150726318)","(-0.22764462232589722, 0.3263236880302429, 1.3789724111557007)","(-0.03530794382095337, -0.17821809649467468, 1.1942193508148193)","(-0.14461375772953033, -0.19347983598709106, 1.261419653892517)","(0.04800606518983841, 0.14118069410324097, 1.1308777332305908)","(-0.0746193379163742, -0.006180658470839262, 1.025883436203003)","(-0.1217048168182373, -0.05977894738316536, 0.9944477081298828)","(-0.16914494335651398, -0.11074718087911606, 0.981191873550415)","(-0.08574344217777252, -0.07570626586675644, 1.0631000995635986)","(-0.23025287687778473, 0.09291920810937881, 1.3419617414474487)","(-0.27494215965270996, -0.12944883108139038, 1.3004119396209717)","(-0.3142234981060028, -0.17204922437667847, 1.294228196144104)","(-0.31172239780426025, -0.21960581839084625, 1.291340947151184)","(-0.32764723896980286, -0.17857472598552704, 1.318750023841858)","(0.05712345615029335, -0.5167932510375977, 1.1160759925842285)","(0.17257435619831085, -0.9500610828399658, 1.0577415227890015)","(0.12614032626152039, -0.9755251407623291, 0.9396557807922363)","(-0.1959783434867859, -0.5334540605545044, 1.1480278968811035)","(-0.2654380202293396, -0.9695088267326355, 1.0437180995941162)","(-0.32201045751571655, -0.9734066724777222, 0.9293118119239807)"
2022-10-04 17:06:42.582153,"(-0.15728147327899933, 0.6311571002006531, 1.3622407913208008)","(-0.07898971438407898, 0.515470027923584, 1.3335365056991577)","(-0.08213455975055695, 0.4333779215812683, 1.3285598754882812)","(-0.09371038526296616, 0.17580567300319672, 1.3038805723190308)","(-0.11430750042200089, -0.18688902258872986, 1.2547032833099365)","(0.005598871968686581, 0.36461278796195984, 1.2126322984695435)","(-0.2291320115327835, 0.3265957236289978, 1.3780463933944702)","(-0.056149907410144806, -0.17232517898082733, 1.1870968341827393)","(-0.1657358556985855, -0.1900545209646225, 1.2452796697616577)","(0.029359988868236542, 0.1488741636276245, 1.1198426485061646)","(-0.12871162593364716, 0.007793388329446316, 1.0183051824569702)","(-0.17131391167640686, -0.04088559001684189, 0.9877793192863464)","(-0.21684925258159637, -0.09831392765045166, 0.9740598201751709)","(-0.23595501482486725, -0.014062640257179737, 1.035894751548767)","(-0.24053949117660522, 0.09613862633705139, 1.3221265077590942)","(-0.23292306065559387, -0.11334243416786194, 1.2182564735412598)","(-0.22567249834537506, -0.19530074298381805, 1.1745890378952026)","(-0.22208118438720703, -0.2431160807609558, 1.1454272270202637)","(-0.25672823190689087, -0.227186918258667, 1.1564286947250366)","(0.027402713894844055, -0.5102637410163879, 1.0816723108291626)","(0.130992591381073, -0.942331850528717, 0.9875367879867554)","(0.08060593903064728, -0.9597637057304382, 0.8687629699707031)","(-0.20861965417861938, -0.5330973267555237, 1.1417992115020752)","(-0.2680874466896057, -0.9728487730026245, 1.0503815412521362)","(-0.3271937668323517, -0.9778034687042236, 0.9382233023643494)"
2022-10-04 17:06:42.617106,"(-0.18358024954795837, 0.6429663300514221, 1.3495694398880005)","(-0.12977354228496552, 0.5267579555511475, 1.3099974393844604)","(-0.13210716843605042, 0.4447820484638214, 1.3056480884552002)","(-0.13547837734222412, 0.18595001101493835, 1.2854937314987183)","(-0.1349611133337021, -0.1814466267824173, 1.2464169263839722)","(-0.04446842148900032, 0.37032508850097656, 1.1917920112609863)","(-0.27984076738357544, 0.3380432724952698, 1.354461431503296)","(-0.07527295500040054, -0.1657228171825409, 1.182506799697876)","(-0.18647213280200958, -0.18611803650856018, 1.2334240674972534)","(0.003502831794321537, 0.15887358784675598, 1.1083437204360962)","(-0.15499389171600342, 0.016862303018569946, 1.0098750591278076)","(-0.21960237622261047, -0.025435322895646095, 0.9758914709091187)","(-0.2651098668575287, -0.08408728241920471, 0.9654298424720764)","(-0.2729160785675049, -0.01230995636433363, 1.0019999742507935)","(-0.2517944872379303, 0.11667858064174652, 1.2671177387237549)","(-0.2992999851703644, -0.10605848580598831, 1.2777435779571533)","(-0.32428842782974243, -0.19275696575641632, 1.2595998048782349)","(-0.3285556137561798, -0.26779019832611084, 1.2774499654769897)","(-0.33206987380981445, -0.19162674248218536, 1.2660000324249268)","(-0.00917630922049284, -0.5000139474868774, 1.0420149564743042)","(0.07189609110355377, -0.9271954894065857, 0.9017817378044128)","(0.020565178245306015, -0.9358130097389221, 0.781784176826477)","(-0.22537066042423248, -0.5307774543762207, 1.1367648839950562)","(-0.28053274750709534, -0.9724696278572083, 1.0541682243347168)","(-0.33760008215904236, -0.9807990193367004, 0.9418749809265137)"
2022-10-04 17:06:42.653148,"(-0.2013828158378601, 0.63810133934021, 1.3401812314987183)","(-0.13808107376098633, 0.5276549458503723, 1.3062437772750854)","(-0.14087148010730743, 0.4459293484687805, 1.3018487691879272)","(-0.14873456954956055, 0.18857087194919586, 1.2803115844726562)","(-0.161294087767601, -0.17463418841362, 1.2371852397918701)","(-0.05285203456878662, 0.3708093762397766, 1.1876072883605957)","(-0.2881133258342743, 0.3389127552509308, 1.3506933450698853)","(-0.09880709648132324, -0.1577603965997696, 1.1751508712768555)","(-0.21359862387180328, -0.18088966608047485, 1.2228188514709473)","(-0.021907882764935493, 0.1600351184606552, 1.0938363075256348)","(-0.19166988134384155, 0.042220842093229294, 0.9988102912902832)","(-0.2570248246192932, -0.005546973552554846, 0.9655736088752747)","(-0.3071926236152649, -0.06641258299350739, 0.957526683807373)","(-0.2604745626449585, -0.049312543123960495, 0.968166708946228)","(-0.2599734961986542, 0.11752699315547943, 1.2633811235427856)","(-0.26189613342285156, -0.10385908931493759, 1.191020131111145)","(-0.2564374506473541, -0.16992327570915222, 1.1774715185165405)","(-0.25579893589019775, -0.23755255341529846, 1.1423523426055908)","(-0.29158294200897217, -0.17982400953769684, 1.1715238094329834)","(-0.05807353928685188, -0.4914526641368866, 1.0188266038894653)","(-0.00968537013977766, -0.9176821708679199, 0.8576745986938477)","(-0.06232361122965813, -0.920324981212616, 0.738240122795105)","(-0.24061186611652374, -0.527907133102417, 1.1332181692123413)","(-0.28169873356819153, -0.9725157618522644, 1.0596306324005127)","(-0.33825743198394775, -0.9821935296058655, 0.9474886059761047)"
2022-10-04 17:06:42.692261,"(-0.22213290631771088, 0.6406546831130981, 1.3294918537139893)","(-0.15835416316986084, 0.5298970341682434, 1.2962383031845093)","(-0.1627461463212967, 0.44874992966651917, 1.292622685432434)","(-0.17619258165359497, 0.1933736950159073, 1.273472547531128)","(-0.19356076419353485, -0.167640820145607, 1.235099196434021)","(-0.07512819766998291, 0.3708062469959259, 1.1776559352874756)","(-0.3083014190196991, 0.3410830795764923, 1.3406559228897095)","(-0.129979208111763, -0.15111954510211945, 1.1723628044128418)","(-0.24504384398460388, -0.1738368719816208, 1.2218095064163208)","(-0.0536762997508049, 0.16509877145290375, 1.0793778896331787)","(-0.21522988379001617, 0.053971823304891586, 0.9950739741325378)","(-0.2906663417816162, 0.009865961968898773, 0.9641156196594238)","(-0.3462802469730377, -0.048080649226903915, 0.9504576325416565)","(-0.26984384655952454, -0.026452982798218727, 0.9932352900505066)","(-0.30107200145721436, 0.10895759612321854, 1.2909290790557861)","(-0.2980923056602478, -0.11493612825870514, 1.2292068004608154)","(-0.3000338077545166, -0.1649775505065918, 1.1982934474945068)","(-0.3050271272659302, -0.250740647315979, 1.167150855064392)","(-0.3345382809638977, -0.16033455729484558, 1.2242351770401)","(-0.08134777843952179, -0.4769892692565918, 0.9963862895965576)","(-0.023793062195181847, -0.8931776881217957, 0.8090865612030029)","(-0.0750628411769867, -0.8924831748008728, 0.6886400580406189)","(-0.260867714881897, -0.52168869972229, 1.1300065517425537)","(-0.2887640595436096, -0.9671365022659302, 1.0532506704330444)","(-0.34400826692581177, -0.9775863885879517, 0.9406517744064331)"
2022-10-04 17:06:42.729192,"(-0.24155199527740479, 0.6437539458274841, 1.3209859132766724)","(-0.17698882520198822, 0.5326486229896545, 1.2865978479385376)","(-0.18120229244232178, 0.4516499936580658, 1.283847689628601)","(-0.19327318668365479, 0.19647298753261566, 1.2671962976455688)","(-0.2088615745306015, -0.16450172662734985, 1.2313727140426636)","(-0.09220802783966064, 0.37132781744003296, 1.1695261001586914)","(-0.32685586810112, 0.3437667489051819, 1.330992579460144)","(-0.1422632485628128, -0.1496843546628952, 1.1698005199432373)","(-0.2626707851886749, -0.1688523143529892, 1.2168872356414795)","(-0.07588578760623932, 0.17339810729026794, 1.0703306198120117)","(-0.25040391087532043, 0.05781242623925209, 0.989205002784729)","(-0.3223130702972412, 0.017971722409129143, 0.9632480144500732)","(-0.38459512591362, -0.036708369851112366, 0.9501271843910217)","(-0.30595406889915466, -0.01784532144665718, 1.0317143201828003)","(-0.31426307559013367, 0.1100524365901947, 1.2949516773223877)","(-0.3101338744163513, -0.11434735357761383, 1.2356414794921875)","(-0.3151070475578308, -0.1580633521080017, 1.2006921768188477)","(-0.3160763680934906, -0.24722494184970856, 1.169570803642273)","(-0.3433048725128174, -0.17217086255550385, 1.2170000076293945)","(-0.10757173597812653, -0.45706915855407715, 0.9525386095046997)","(-0.06769997626543045, -0.8501214981079102, 0.7106983065605164)","(-0.11790549755096436, -0.841709315776825, 0.5897902250289917)","(-0.293759286403656, -0.5514339804649353, 1.1201478242874146)","(-0.3335566520690918, -0.9625197649002075, 1.0485448837280273)","(-0.3880666196346283, -0.969738781452179, 0.9365055561065674)"
2022-10-04 17:06:42.762869,"(-0.2594602704048157, 0.6466460227966309, 1.3122419118881226)","(-0.1965324580669403, 0.5337411165237427, 1.2765635251998901)","(-0.2004551738500595, 0.4532632827758789, 1.2749110460281372)","(-0.21168147027492523, 0.19955474138259888, 1.2612836360931396)","(-0.2261386513710022, -0.1595534384250641, 1.2291860580444336)","(-0.11815796792507172, 0.3701627254486084, 1.156693458557129)","(-0.3463115990161896, 0.344791054725647, 1.3209236860275269)","(-0.15703435242176056, -0.14868022501468658, 1.1664587259292603)","(-0.28184744715690613, -0.1596766710281372, 1.2163172960281372)","(-0.15278394520282745, 0.16670791804790497, 1.0359435081481934)","(-0.2789365351200104, 0.06384937465190887, 0.97659832239151)","(-0.3539898991584778, 0.02881442755460739, 0.9487192034721375)","(-0.41383159160614014, -0.023515142500400543, 0.9507797360420227)","(-0.3585892617702484, 0.07952006906270981, 0.9597999453544617)","(-0.32389432191848755, 0.11126963794231415, 1.288986086845398)","(-0.3176460266113281, -0.11323048919439316, 1.230156421661377)","(-0.3235338628292084, -0.15778663754463196, 1.1951584815979004)","(-0.32310613989830017, -0.24665261805057526, 1.164546012878418)","(-0.34889113903045654, -0.15674610435962677, 1.216111183166504)","(-0.1409648060798645, -0.4457269012928009, 0.9304684996604919)","(-0.12494999170303345, -0.8258736729621887, 0.6638676524162292)","(-0.17622780799865723, -0.8147380352020264, 0.5448304414749146)","(-0.33576035499572754, -0.5048140287399292, 1.1440736055374146)","(-0.13043266534805298, -0.5421919822692871, 0.8696615695953369)","(-0.21496768295764923, -0.5403286218643188, 0.9265958666801453)"
2022-10-04 17:06:42.800142,"(-0.2776227593421936, 0.6510122418403625, 1.3021433353424072)","(-0.2166367918252945, 0.5362388491630554, 1.2656610012054443)","(-0.21947090327739716, 0.4558640122413635, 1.2649097442626953)","(-0.2271110862493515, 0.2023690938949585, 1.2540770769119263)","(-0.23654037714004517, -0.1567119061946869, 1.2254765033721924)","(-0.13655325770378113, 0.37061846256256104, 1.1477335691452026)","(-0.36632347106933594, 0.3472154140472412, 1.3099970817565918)","(-0.16477546095848083, -0.1489403396844864, 1.1630967855453491)","(-0.29433444142341614, -0.1534946858882904, 1.2122749090194702)","(-0.16791851818561554, 0.1657252162694931, 1.0286078453063965)","(-0.3120152950286865, 0.07528167963027954, 0.9662621021270752)","(-0.3866439759731293, 0.04324270412325859, 0.9449033737182617)","(-0.4506828784942627, -0.0019247796153649688, 0.9516308307647705)","(-0.3882356882095337, 0.0923079401254654, 0.9585000276565552)","(-0.34122592210769653, 0.11380491405725479, 1.2786359786987305)","(-0.3344784080982208, -0.11067349463701248, 1.219568133354187)","(-0.33195021748542786, -0.1617797315120697, 1.1910346746444702)","(-0.3301039934158325, -0.24597139656543732, 1.161440134048462)","(-0.3607340455055237, -0.14299613237380981, 1.224428653717041)","(-0.18062664568424225, -0.4380234479904175, 0.9163872003555298)","(-0.20520544052124023, -0.8081732392311096, 0.635774552822113)","(-0.25543102622032166, -0.7954778671264648, 0.5180191397666931)","(-0.3117207884788513, -0.47013625502586365, 0.9811539053916931)","(-0.33944225311279297, -0.8470069169998169, 0.7386246919631958)","(-0.38686880469322205, -0.8367810249328613, 0.6224657893180847)"
2022-10-04 17:06:42.839046,"(-0.2920963764190674, 0.6545235514640808, 1.2933741807937622)","(-0.23821833729743958, 0.5354458093643188, 1.2544139623641968)","(-0.23956376314163208, 0.45516952872276306, 1.2538713216781616)","(-0.24262654781341553, 0.2019701600074768, 1.2440316677093506)","(-0.24583181738853455, -0.15675382316112518, 1.2175883054733276)","(-0.15590563416481018, 0.3695448637008667, 1.1364378929138184)","(-0.38779887557029724, 0.34635087847709656, 1.2987017631530762)","(-0.17121779918670654, -0.1517661213874817, 1.1581485271453857)","(-0.3061906099319458, -0.15030159056186676, 1.200488567352295)","(-0.21778419613838196, 0.17222516238689423, 1.0109405517578125)","(-0.3477840721607208, 0.07417408376932144, 0.9540868401527405)","(-0.4235036373138428, 0.05182671546936035, 0.9393196702003479)","(-0.4852457642555237, 0.020679419860243797, 0.9476110339164734)","(-0.44888219237327576, 0.0676773190498352, 0.8905832767486572)","(-0.3617929518222809, 0.11297143250703812, 1.2674341201782227)","(-0.306301474571228, 0.05713726207613945, 1.0441434383392334)","(-0.30223557353019714, 0.07762368768453598, 0.9752017855644226)","(-0.2659901976585388, 0.02685989812016487, 0.8615343570709229)","(-0.27539879083633423, 0.010891163721680641, 0.9105000495910645)","(-0.21065638959407806, -0.4356938898563385, 0.9081324338912964)","(-0.2652817368507385, -0.799335777759552, 0.6233217716217041)","(-0.31482285261154175, -0.7865006327629089, 0.5067405700683594)","(-0.31639716029167175, -0.45477667450904846, 0.9790723919868469)","(-0.3377949893474579, -0.8448067307472229, 0.7316405773162842)","(-0.38448888063430786, -0.8381051421165466, 0.6140270829200745)"
2022-10-04 17:06:42.874109,"(-0.3083970844745636, 0.6529191732406616, 1.2841715812683105)","(-0.2602007985115051, 0.5309433937072754, 1.240056037902832)","(-0.2611401677131653, 0.45072394609451294, 1.2403830289840698)","(-0.26236480474472046, 0.19772876799106598, 1.2331146001815796)","(-0.2616015672683716, -0.16041284799575806, 1.210023045539856)","(-0.17371726036071777, 0.370777428150177, 1.1235487461090088)","(-0.4096762239933014, 0.34176018834114075, 1.2842786312103271)","(-0.18559777736663818, -0.15948402881622314, 1.1544597148895264)","(-0.3224011957645416, -0.1504896730184555, 1.1891770362854004)","(-0.23193886876106262, 0.16912615299224854, 1.0034828186035156)","(-0.37054264545440674, 0.08495067805051804, 0.9459113478660583)","(-0.4471476078033447, 0.06251443922519684, 0.9333251714706421)","(-0.5217151045799255, 0.030372533947229385, 0.949701189994812)","(-0.4785327911376953, 0.06509991735219955, 0.8796249628067017)","(-0.3833593726158142, 0.10838107764720917, 1.2529839277267456)","(-0.3248632252216339, 0.05923835560679436, 1.0288838148117065)","(-0.32252106070518494, 0.08485204726457596, 0.9595106244087219)","(-0.2783275246620178, 0.03165331110358238, 0.8446173071861267)","(-0.36019477248191833, 0.10589492321014404, 0.9169668555259705)","(-0.26100707054138184, -0.41908174753189087, 0.8851996660232544)","(-0.36156749725341797, -0.7523390054702759, 0.5751171112060547)","(-0.408545583486557, -0.7371543645858765, 0.4597824811935425)","(-0.32804298400878906, -0.45839202404022217, 0.9732442498207092)","(-0.34419021010398865, -0.8526400327682495, 0.7329009771347046)","(-0.38960084319114685, -0.8476053476333618, 0.6151586174964905)"
