datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-12-05 11:48:56.476565,"(0.0, 0.0, 0.0, 0.0)","(0.0320703461766243, 0.9480493664741516, -0.028385387733578682, -0.31522706151008606)","(0.02833467163145542, 0.9486293792724609, -0.005959915462881327, -0.3150617480278015)","(0.024970846250653267, 0.9533646702766418, 0.014742502011358738, -0.30042463541030884)","(0.02517935261130333, 0.9575680494308472, 0.014383489266037941, -0.28674471378326416)","(0.7639939785003662, 0.5164136290550232, -0.29274263978004456, -0.25284749269485474)","(0.7620106935501099, -0.5957798957824707, -0.2078806757926941, 0.1455051153898239)","(0.597362220287323, 0.66048264503479, -0.2847690284252167, -0.35472187399864197)","(-0.6633180975914001, 0.7477930188179016, 0.024236062541604042, -0.015079569071531296)","(0.9908006191253662, 0.1092207208275795, -0.0017266423674300313, -0.07988680154085159)","(0.9477742910385132, -0.09176130592823029, 0.30103594064712524, -0.05178050324320793)","(0.8487671613693237, 0.32503703236579895, 0.4024122655391693, -0.1095886081457138)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.14566947519779205, -0.1346942037343979, 0.9799458384513855, -0.01854814402759075)","(-0.3007543385028839, -0.07055548578500748, 0.9428443908691406, 0.12495279312133789)","(-0.3177843391895294, -0.030840810388326645, 0.9444003105163574, -0.07854922115802765)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8779225945472717, -0.000992189859971404, 0.4755652844905853, -0.055575016885995865)","(0.8761862516403198, 0.03130698204040527, 0.4807475805282593, -0.014120346866548061)","(0.0, 0.0, 0.0, 0.0)","(-0.4757145643234253, -0.0686008408665657, 0.8700793385505676, 0.10932304710149765)","(-0.4862077832221985, -0.02580362744629383, 0.8697531223297119, 0.0804089903831482)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:56.516690,"(0.18170347809791565, 0.36054253578186035, 1.562023401260376)","(0.23347847163677216, 0.23345021903514862, 1.5337960720062256)","(0.23047272861003876, 0.15540198981761932, 1.5395653247833252)","(0.21947257220745087, -0.08614353090524673, 1.546573519706726)","(0.20202119648456573, -0.41866567730903625, 1.5421710014343262)","(0.32547417283058167, 0.10219817608594894, 1.4278334379196167)","(0.08003277331590652, 0.10591596364974976, 1.626291275024414)","(0.2564457654953003, -0.40680748224258423, 1.462638020515442)","(0.13796502351760864, -0.4106071889400482, 1.5483368635177612)","(0.3926751911640167, -0.1804964244365692, 1.3767726421356201)","(0.34939613938331604, -0.4183644652366638, 1.340336799621582)","(0.397210031747818, -0.4635697901248932, 1.349092721939087)","(0.39350268244743347, -0.5233802795410156, 1.3492611646652222)","(0.41310667991638184, -0.4488134980201721, 1.3144618272781372)","(0.07437234371900558, -0.17863072454929352, 1.5492534637451172)","(0.039760198444128036, -0.416347861289978, 1.5049227476119995)","(0.04621430113911629, -0.4925781786441803, 1.495600700378418)","(0.0242806077003479, -0.5594359636306763, 1.488644003868103)","(0.0254630446434021, -0.4615459442138672, 1.5172499418258667)","(0.2745768427848816, -0.7099779844284058, 1.4347007274627686)","(0.3044992983341217, -1.103041410446167, 1.4399406909942627)","(0.22788220643997192, -1.1425482034683228, 1.3228392601013184)","(0.10148464143276215, -0.7130289673805237, 1.4818445444107056)","(0.05895327031612396, -1.105544924736023, 1.4376403093338013)","(-0.021107353270053864, -1.1266196966171265, 1.31655752658844)"
2022-12-05 11:48:56.516690,"(0.0, 0.0, 0.0, 0.0)","(0.03025398589670658, 0.9436373114585876, -0.02850416861474514, -0.32836082577705383)","(0.0262428130954504, 0.9442000985145569, -0.006218224298208952, -0.32826635241508484)","(0.022747324779629707, 0.9477148056030273, 0.014606939628720284, -0.31797149777412415)","(0.022892404347658157, 0.950850248336792, 0.014378504827618599, -0.30846884846687317)","(0.7593497037887573, 0.5084558725357056, -0.3064298629760742, -0.26638585329055786)","(0.7677924633026123, -0.5842872858047485, -0.21801041066646576, 0.14688298106193542)","(0.5929147005081177, 0.6543894410133362, -0.2956172525882721, -0.36446821689605713)","(-0.6606393456459045, 0.7491867542266846, 0.03779608756303787, -0.0290923360735178)","(0.9892406463623047, 0.11705919355154037, -0.022509364411234856, -0.0848141759634018)","(0.9642963409423828, -0.10448260605335236, 0.23783136904239655, -0.051499392837285995)","(0.8483552932739258, 0.39078786969184875, 0.34755632281303406, -0.08235719799995422)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.2812226414680481, -0.12912894785404205, 0.9504996538162231, -0.028106268495321274)","(-0.3144477903842926, -0.06407403200864792, 0.9421729445457458, 0.09657803922891617)","(-0.3286842703819275, -0.07109352946281433, 0.9415551424026489, -0.01965360902249813)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8888588547706604, 0.005602293182164431, 0.4549063444137573, -0.05439355596899986)","(0.8823301196098328, 0.03665606677532196, 0.4690490961074829, -0.011954447254538536)","(0.0, 0.0, 0.0, 0.0)","(-0.456015020608902, -0.06834322214126587, 0.8814942240715027, 0.1017223671078682)","(-0.47491565346717834, -0.023488849401474, 0.8766178488731384, 0.07378742843866348)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:56.559541,"(0.16807033121585846, 0.36100900173187256, 1.5623775720596313)","(0.2186080515384674, 0.23617832362651825, 1.529475450515747)","(0.21590983867645264, 0.15768282115459442, 1.5350123643875122)","(0.2059321403503418, -0.08530598133802414, 1.5413343906402588)","(0.18990138173103333, -0.41991183161735535, 1.5360018014907837)","(0.3229942321777344, 0.10238639265298843, 1.4264906644821167)","(0.07188542932271957, 0.10292060673236847, 1.6212120056152344)","(0.24554264545440674, -0.40753471851348877, 1.454525113105774)","(0.12522342801094055, -0.4123389720916748, 1.544339895248413)","(0.37195444107055664, -0.1786556988954544, 1.3591043949127197)","(0.3447141945362091, -0.41933801770210266, 1.33204984664917)","(0.38549044728279114, -0.4644295871257782, 1.3387023210525513)","(0.3790278136730194, -0.520713210105896, 1.3431562185287476)","(0.403832346200943, -0.4511324167251587, 1.3057314157485962)","(0.06220511719584465, -0.17687290906906128, 1.5483577251434326)","(0.032193318009376526, -0.41554009914398193, 1.5072438716888428)","(0.040455691516399384, -0.48970142006874084, 1.498515248298645)","(0.02240617945790291, -0.5567826628684998, 1.4904522895812988)","(0.020048804581165314, -0.4691384732723236, 1.5218333005905151)","(0.2653213441371918, -0.7091344594955444, 1.4279152154922485)","(0.2973131835460663, -1.1031911373138428, 1.435038447380066)","(0.22293250262737274, -1.1432468891143799, 1.3167359828948975)","(0.09882080554962158, -0.7140096426010132, 1.4820497035980225)","(0.06842018663883209, -1.1096333265304565, 1.443037509918213)","(-0.008955150842666626, -1.1329927444458008, 1.320656657218933)"
2022-12-05 11:48:56.559541,"(0.0, 0.0, 0.0, 0.0)","(0.027390701696276665, 0.9480042457580566, -0.02796379290521145, -0.3158411383628845)","(0.023568255826830864, 0.9485244750976562, -0.0058526243083179, -0.3157714903354645)","(0.020195715129375458, 0.9485786557197571, 0.01510764192789793, -0.31553521752357483)","(0.020193498581647873, 0.9485323429107666, 0.015110598877072334, -0.31567421555519104)","(0.7669116258621216, 0.5208063125610352, -0.2869270145893097, -0.2414129078388214)","(0.7776663899421692, -0.5677834749221802, -0.2243187129497528, 0.1501268446445465)","(0.5916760563850403, 0.6552769541740417, -0.2961132526397705, -0.3644838035106659)","(-0.6631982326507568, 0.7457252740859985, 0.049933549016714096, -0.039605140686035156)","(0.9700396060943604, 0.1057187169790268, -0.19598853588104248, -0.09713486582040787)","(0.9556906223297119, -0.06958016753196716, 0.28357186913490295, -0.03742966428399086)","(0.8557814359664917, 0.35154739022254944, 0.36917605996131897, -0.08810029178857803)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.3644757866859436, -0.1242820993065834, 0.9223622679710388, -0.03097088448703289)","(-0.2612266540527344, -0.06548857688903809, 0.9595637917518616, 0.08191027492284775)","(-0.274323046207428, -0.07121063768863678, 0.9582834243774414, -0.03699660673737526)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8924369215965271, 0.009477783925831318, 0.4478418231010437, -0.053891729563474655)","(0.8781225681304932, 0.039884697645902634, 0.4766342341899872, -0.011391552165150642)","(0.0, 0.0, 0.0, 0.0)","(-0.4498882293701172, -0.07093239575624466, 0.8862742185592651, 0.08418577909469604)","(-0.4827815592288971, -0.024425188079476357, 0.8735330700874329, 0.057143114507198334)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:56.601429,"(0.14530718326568604, 0.36410751938819885, 1.5623164176940918)","(0.19471052289009094, 0.24134764075279236, 1.5245734453201294)","(0.19137510657310486, 0.1618751585483551, 1.5292915105819702)","(0.17948324978351593, -0.0844501182436943, 1.5329769849777222)","(0.1609261929988861, -0.4244414269924164, 1.5235835313796997)","(0.2682965099811554, 0.10704355686903, 1.3998723030090332)","(0.05745849385857582, 0.10091980546712875, 1.6126885414123535)","(0.20897729694843292, -0.4105348289012909, 1.4359815120697021)","(0.10503066331148148, -0.417659193277359, 1.5376938581466675)","(0.33944809436798096, -0.17410649359226227, 1.3299286365509033)","(0.33242982625961304, -0.41609087586402893, 1.3039488792419434)","(0.3520621061325073, -0.4632447361946106, 1.3100587129592896)","(0.3482200801372528, -0.510248601436615, 1.3207465410232544)","(0.3803585171699524, -0.4451710879802704, 1.2804046869277954)","(0.03375571593642235, -0.18268980085849762, 1.5442150831222534)","(0.0072549981996417046, -0.42269784212112427, 1.5137388706207275)","(0.05930691212415695, -0.45466363430023193, 1.4790630340576172)","(0.0923900157213211, -0.511909008026123, 1.4495649337768555)","(0.020360782742500305, -0.46849745512008667, 1.4924073219299316)","(0.24088503420352936, -0.7007231712341309, 1.4080262184143066)","(0.2901408076286316, -1.1030213832855225, 1.4144898653030396)","(0.20668907463550568, -1.1459405422210693, 1.3065866231918335)","(0.08685920387506485, -0.7222374677658081, 1.4834675788879395)","(0.06672273576259613, -1.1164673566818237, 1.4552561044692993)","(-0.02139853686094284, -1.1421871185302734, 1.3441400527954102)"
2022-12-05 11:48:56.601429,"(0.0, 0.0, 0.0, 0.0)","(0.030412113294005394, 0.9285341501235962, -0.019782938063144684, -0.3694700300693512)","(0.025170335546135902, 0.928930938243866, 0.001966058509424329, -0.3693913221359253)","(0.02011326514184475, 0.9269636869430542, 0.022987889125943184, -0.3739054501056671)","(0.019996145740151405, 0.9250509738922119, 0.02308984100818634, -0.3786129057407379)","(0.7430751919746399, 0.47332650423049927, -0.34488409757614136, -0.32381489872932434)","(0.7846152782440186, -0.5487880110740662, -0.25413328409194946, 0.13648059964179993)","(0.5740221738815308, 0.6381544470787048, -0.3187018930912018, -0.40210267901420593)","(-0.6576499342918396, 0.7432830929756165, 0.09526791423559189, -0.07714136689901352)","(0.9609912037849426, 0.14435850083827972, -0.21841339766979218, -0.08917460590600967)","(0.8896335959434509, -0.03712048381567001, 0.45330846309661865, -0.04105590283870697)","(0.852886974811554, 0.1996040791273117, 0.48052841424942017, -0.04283025860786438)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.61070716381073, -0.11802207678556442, 0.7819690108299255, -0.04039772227406502)","(-0.17818982899188995, -0.052046503871679306, 0.9804674386978149, 0.06498607248067856)","(-0.3841911554336548, -0.45403552055358887, 0.7615410685539246, -0.2574959099292755)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.9200916290283203, 0.03187383711338043, 0.3849323093891144, -0.06513502448797226)","(0.9009878635406494, 0.058385103940963745, 0.4294785261154175, -0.018981723114848137)","(0.0, 0.0, 0.0, 0.0)","(-0.38926059007644653, -0.0693635568022728, 0.9164542555809021, 0.06145278736948967)","(-0.43422651290893555, -0.021062681451439857, 0.8997366428375244, 0.03844105452299118)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:56.644315,"(0.13502410054206848, 0.36569279432296753, 1.5616768598556519)","(0.18169574439525604, 0.24414975941181183, 1.5223512649536133)","(0.17831046879291534, 0.16425225138664246, 1.5266528129577637)","(0.16644886136054993, -0.08338825404644012, 1.5291348695755005)","(0.14818519353866577, -0.4251161217689514, 1.5181914567947388)","(0.24949133396148682, 0.10767810791730881, 1.3927181959152222)","(0.04769282788038254, 0.0991511419415474, 1.6087884902954102)","(0.1948966085910797, -0.40952327847480774, 1.428005337715149)","(0.09419313073158264, -0.4198495149612427, 1.5348223447799683)","(0.3161180019378662, -0.17088143527507782, 1.3143808841705322)","(0.3186500370502472, -0.41183820366859436, 1.274975299835205)","(0.32640132308006287, -0.4615595042705536, 1.2892882823944092)","(0.32268986105918884, -0.5089226961135864, 1.3009015321731567)","(0.3585571050643921, -0.44972386956214905, 1.2759310007095337)","(0.022011585533618927, -0.18388687074184418, 1.5452862977981567)","(-0.002550762379541993, -0.4244595766067505, 1.5217549800872803)","(0.046591512858867645, -0.4564450979232788, 1.481156349182129)","(0.07717865705490112, -0.5109539031982422, 1.4451303482055664)","(0.012515481561422348, -0.4718163311481476, 1.4981428384780884)","(0.2258206605911255, -0.6932567358016968, 1.395352840423584)","(0.2752997875213623, -1.1027535200119019, 1.3958219289779663)","(0.18951089680194855, -1.1443597078323364, 1.289718508720398)","(0.07520021498203278, -0.7335313558578491, 1.4862338304519653)","(0.054815344512462616, -1.1186738014221191, 1.4658304452896118)","(-0.035860054194927216, -1.1452958583831787, 1.3582408428192139)"
2022-12-05 11:48:56.644315,"(0.0, 0.0, 0.0, 0.0)","(0.029757488518953323, 0.9247925281524658, -0.01684717833995819, -0.3789319396018982)","(0.02404041402041912, 0.9251294136047363, 0.0044346521608531475, -0.378864049911499)","(0.018378037959337234, 0.921032726764679, 0.0250979196280241, -0.38824111223220825)","(0.018124042078852654, 0.9170712828636169, 0.02528194896876812, -0.39750805497169495)","(0.7410414218902588, 0.4587361812591553, -0.3543955981731415, -0.33885458111763)","(0.7905444502830505, -0.5370376110076904, -0.2634553015232086, 0.13122999668121338)","(0.5656052231788635, 0.6371409296989441, -0.3228265941143036, -0.4122198522090912)","(-0.6634786128997803, 0.7333210110664368, 0.11569973826408386, -0.09300608932971954)","(0.9593421816825867, 0.14111056923866272, -0.22072239220142365, -0.10503337532281876)","(0.7831676602363586, -0.04598865285515785, 0.616495668888092, -0.06683225184679031)","(0.7686063647270203, 0.14535683393478394, 0.6200239062309265, 0.06071268394589424)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.6657096743583679, -0.11124403774738312, 0.7367506623268127, -0.04066779464483261)","(-0.1410883367061615, -0.04088999703526497, 0.9875068664550781, 0.05702853575348854)","(-0.3310793936252594, -0.46560460329055786, 0.7839844226837158, -0.24283163249492645)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.9272158145904541, 0.029274089261889458, 0.36620500683784485, -0.07285430282354355)","(0.905927300453186, 0.05477204918861389, 0.41914796829223633, -0.024713868275284767)","(0.0, 0.0, 0.0, 0.0)","(-0.36948588490486145, -0.06008675694465637, 0.9255839586257935, 0.05625117942690849)","(-0.42200297117233276, -0.012807716615498066, 0.9058241248130798, 0.03510070592164993)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:56.685205,"(0.12502726912498474, 0.36583685874938965, 1.5611482858657837)","(0.1692231446504593, 0.2464469075202942, 1.5203360319137573)","(0.16554993391036987, 0.16653528809547424, 1.5238962173461914)","(0.15282124280929565, -0.08118680119514465, 1.5240187644958496)","(0.13335829973220825, -0.4231070280075073, 1.50946843624115)","(0.24949096143245697, 0.10771580040454865, 1.3927497863769531)","(0.0460272878408432, 0.09960619360208511, 1.6086466312408447)","(0.18129149079322815, -0.4071478247642517, 1.4159618616104126)","(0.0790071040391922, -0.4184269905090332, 1.5295076370239258)","(0.29068613052368164, -0.16718070209026337, 1.2983208894729614)","(0.29251760244369507, -0.4076719284057617, 1.254159927368164)","(0.29476398229599, -0.4592401385307312, 1.2661693096160889)","(0.294048011302948, -0.5060518980026245, 1.2751508951187134)","(0.3208072781562805, -0.4502149224281311, 1.2460927963256836)","(0.011739074252545834, -0.18613731861114502, 1.5476047992706299)","(-0.05688296630978584, -0.41768476366996765, 1.5175151824951172)","(0.01722160167992115, -0.4392138421535492, 1.515501618385315)","(0.019711393862962723, -0.4698184132575989, 1.495349645614624)","(0.0025090212002396584, -0.403682142496109, 1.5202858448028564)","(0.21352794766426086, -0.6836639642715454, 1.3770309686660767)","(0.26667946577072144, -1.1003910303115845, 1.368661642074585)","(0.18195348978042603, -1.1405155658721924, 1.2607699632644653)","(0.06932342052459717, -0.7375065684318542, 1.4873862266540527)","(0.059967171400785446, -1.1179033517837524, 1.4749865531921387)","(-0.029564037919044495, -1.147210717201233, 1.3675748109817505)"
2022-12-05 11:48:56.685205,"(0.0, 0.0, 0.0, 0.0)","(0.029625127092003822, 0.9261948466300964, -0.01198500581085682, -0.37568843364715576)","(0.023878881707787514, 0.9264451265335083, 0.009413164108991623, -0.37555375695228577)","(0.017799660563468933, 0.9192679524421692, 0.030678605660796165, -0.39203113317489624)","(0.017255106940865517, 0.9122013449668884, 0.030988158658146858, -0.4082041084766388)","(0.75042724609375, 0.47580569982528687, -0.3369692862033844, -0.311318963766098)","(0.7917994260787964, -0.5207116007804871, -0.28425461053848267, 0.1453012228012085)","(0.566852331161499, 0.6340374946594238, -0.32186734676361084, -0.4160243570804596)","(-0.6636384129524231, 0.7271236777305603, 0.13899549841880798, -0.10749614238739014)","(0.9016743302345276, 0.13077914714813232, -0.39393267035484314, -0.12123190611600876)","(0.8173308372497559, -0.04871984198689461, 0.5689762830734253, -0.07656781375408173)","(0.8189404606819153, 0.08214281499385834, 0.5620212554931641, 0.08198286592960358)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.21905796229839325, -0.11487288028001785, 0.9683225750923157, 0.034193843603134155)","(0.0032886310946196318, -0.06305836141109467, 0.9877759218215942, 0.14251813292503357)","(-0.1402910202741623, -0.12136256694793701, 0.7872514724731445, -0.5880686640739441)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.9303619861602783, 0.028975768014788628, 0.35535484552383423, -0.08549859374761581)","(0.9036563038825989, 0.053155940026044846, 0.42342525720596313, -0.03592807799577713)","(0.0, 0.0, 0.0, 0.0)","(-0.3580061197280884, -0.05578235536813736, 0.9312931299209595, 0.037590209394693375)","(-0.4238060712814331, -0.009542574174702168, 0.9055230021476746, 0.018035955727100372)","(0.0, 0.0, 0.0, 0.0)"
